text,label
Your electricity bill of ¥9.90 is due Jun 21. Pay in the app or at your provider's website to avoid late fees.,ham
رمز التحقق الخاص بـ WhatsApp هو 4591. لا تشاركه مع أي شخص.,ham
"Hoi, zien we elkaar morgen om 15 uur voor koffie? Neem dat boek mee",ham
"BBVA: Se usó su tarjeta por 1,99 € en un comercio. Responda SÍ si fue usted, NO si no.",ham
Je Uber verificatiecode is 459131. Deel deze met niemand.,ham
【佐川急便】お荷物161726567090を本日お届けしました。,ham
Aapka Uber verification code hai 8568. Kisi ke saath share na karein.,ham
Poste Italiane: Il tuo pacco 873933443819 è stato consegnato oggi.,ham
【中国邮政】您的包裹369085753990已于今日送达。,ham
Je ING verificatiecode is 6457. Deel deze met niemand.,ham
Correos: Su paquete 2607992631 fue entregado hoy a las 14:14.,ham
"みずほ銀行: Your card was used for ¥14,800 at WALMART #2891. Reply YES if this was you, NO if not.",ham
Amazon doğrulama kodunuz 716540. Kimseyle paylaşmayın.,ham
"Nubank: Seu cartão foi usado em R$ 1.482,00. Responda SIM se foi você, NÃO caso contrário.",ham
Votre code de vérification Google est 0693. Ne le partagez avec personne.,ham
DPD: Ihr Paket 992175196526 wurde heute zugestellt.,ham
"Deutsche Bank: Ihre Karte wurde für 184,50 € verwendet. Antworten Sie JA wenn das Sie waren, sonst NEIN.",ham
"LCL: Votre carte a été utilisée pour 1,99 €. Répondez OUI si c'est vous, NON sinon.",ham
您的WhatsApp验证码是579260，请勿告诉他人。,ham
DPD: Ваша посылка 306455642024 доставлена сегодня.,ham
Votre code de vérification Microsoft est 684258. Ne le partagez avec personne.,ham
"بنك الرياض: Your card was used for 500 ريال at WALMART #2891. Reply YES if this was you, NO if not.",ham
"ICICI: Aapke card se ₹99 ka transaction hua. Reply YES agar aapne kiya, NO agar nahi.",ham
Aapka Google verification code hai 0996. Kisi ke saath share na karein.,ham
"建设银行: Your card was used for ¥49.90 at WALMART #2891. Reply YES if this was you, NO if not.",ham
"J&T: Paket Anda 2973060478 telah dikirim, tiba besok.",ham
Kode verifikasi Microsoft Anda adalah 4764. Jangan berikan kepada siapa pun.,ham
Your electricity bill of $1.99 is due Jun 21. Pay in the app or at your provider's website to avoid late fees.,ham
Kode verifikasi Amazon Anda adalah 4027. Jangan berikan kepada siapa pun.,ham
"Pos Indonesia: Paket Anda 492842014707 telah dikirim, tiba besok.",ham
DHL: Je pakket 3217459427 is vandaag bezorgd.,ham
"Bank of America: A new device signed in to your account. If this was you, no action needed.",ham
您的Google验证码是070485，请勿告诉他人。,ham
"בנק לאומי: A new device signed in to your account. If this was you, no action needed.",ham
"みずほ銀行: Your card was used for ¥4,990 at WALMART #2891. Reply YES if this was you, NO if not.",ham
"Su factura de luz de 8,450 MXN vence el 21 de junio. Pague en la app para evitar recargos.",ham
"Halo, besok jadi ketemu jam 3 buat kopi? Bawain bukunya ya",ham
Ваш код подтверждения Uber: 405542. Никому не сообщайте его.,ham
Amazonの確認コードは5297です。誰にも教えないでください。,ham
DHL: Sua encomenda 4754481053 foi entregue hoje às 14h.,ham
"بنك الرياض: A new device signed in to your account. If this was you, no action needed.",ham
"SiCepat: Paket Anda 3263496603 telah dikirim, tiba besok.",ham
Amazonの確認コードは1729です。誰にも教えないでください。,ham
Ваш код подтверждения Microsoft: 4417. Никому не сообщайте его.,ham
GLS: Il tuo pacco 8266141236 è stato consegnato oggi.,ham
Your electricity bill of £1.10 is due Jun 21. Pay in the app or at your provider's website to avoid late fees.,ham
Your electricity bill of 1.99 دولار is due Jun 21. Pay in the app or at your provider's website to avoid late fees.,ham
"Crédit Agricole: Votre carte a été utilisée pour 499,99 €. Répondez OUI si c'est vous, NON sinon.",ham
Can you send me the $40 for the concert tickets when you get a chance?,ham
"Sparkasse: Ihre Karte wurde für 1,99 € verwendet. Antworten Sie JA wenn das Sie waren, sonst NEIN.",ham
"Hey, are we still meeting for coffee at 3pm tomorrow?",ham
Royal Mail: Your package 492126935181 was delivered to your mailbox at 2:14 PM.,ham
"בנק לאומי: Your card was used for 9.90 ₪ at WALMART #2891. Reply YES if this was you, NO if not.",ham
Votre code de vérification Microsoft est 473422. Ne le partagez avec personne.,ham
PostNL: Je pakket 702608103290 is vandaag bezorgd.,ham
Amazon Logistics: Your order has shipped and arrives Thursday by 8 PM. Track at amazonlogistics.com,ham
"Your electricity bill of ¥14,800 is due Jun 21. Pay in the app or at your provider's website to avoid late fees.",ham
Your electricity bill of ₹499 is due Jun 21. Pay in the app or at your provider's website to avoid late fees.,ham
Correios: Sua encomenda 5062108445 foi entregue hoje às 14h.,ham
"Volksbank: Ihre Karte wurde für 1,99 € verwendet. Antworten Sie JA wenn das Sie waren, sonst NEIN.",ham
【圆通速递】您的包裹6647337604已于今日送达。,ham
您的Netflix验证码是1333，请勿告诉他人。,ham
Ihr Netflix Bestätigungscode ist 413158. Geben Sie ihn niemandem weiter.,ham
"Тинькофф: Your card was used for 14 500 ₽ at WALMART #2891. Reply YES if this was you, NO if not.",ham
קוד האימות שלך ל-Amazon הוא 1544. אל תשתף אותו עם אף אחד.,ham
"La Banque Postale: Votre carte a été utilisée pour 184,50 €. Répondez OUI si c'est vous, NON sinon.",ham
Votre code de vérification Uber est 3072. Ne le partagez avec personne.,ham
"Bradesco: Seu cartão foi usado em R$ 49,90. Responda SIM se foi você, NÃO caso contrário.",ham
SEUR: Su paquete 5286376416 fue entregado hoy a las 14:14.,ham
"LCL: Votre carte a été utilisée pour 12,90 €. Répondez OUI si c'est vous, NON sinon.",ham
DHL: Sua encomenda 032534091254 foi entregue hoje às 14h.,ham
Google doğrulama kodunuz 6483. Kimseyle paylaşmayın.,ham
Amazon Logistics: Out for delivery today. Your driver is Marcus in a grey van.,ham
"Salut, on se voit toujours pour le café demain à 15h? Tu peux me passer les 20€ quand tu peux",ham
DHL: Your order has shipped and arrives Thursday by 8 PM. Track at dhl.com,ham
"BRI: A new device signed in to your account. If this was you, no action needed.",ham
Your electricity bill of $499.99 is due Jun 21. Pay in the app or at your provider's website to avoid late fees.,ham
"Société Générale: Votre carte a été utilisée pour 184,50 €. Répondez OUI si c'est vous, NON sinon.",ham
"三菱UFJ銀行: Your card was used for ¥4,990 at WALMART #2891. Reply YES if this was you, NO if not.",ham
【佐川急便】お荷物8504759489を本日お届けしました。,ham
"BRI: Your card was used for Rp 9.900 at WALMART #2891. Reply YES if this was you, NO if not.",ham
FedEx: Out for delivery today. Your driver is Marcus in a grey van.,ham
Your prescription is ready for pickup at the pharmacy on Oak St. Questions? Call the number on your bottle.,ham
البريد السعودي: Your package 387265744967 was delivered to your mailbox at 2:14 PM.,ham
Colissimo: Votre colis 8058876967 sera livré demain entre 9h et 12h.,ham
Seu código de verificação Uber: 192873. Não compartilhe com ninguém.,ham
"ING: A new device signed in to your account. If this was you, no action needed.",ham
GLS: Ihr Paket 2752310678 wurde heute zugestellt.,ham
"BNI: A new device signed in to your account. If this was you, no action needed.",ham
DHL: Out for delivery today. Your driver is Marcus in a grey van.,ham
"Your electricity bill of $1,482.00 is due Jun 21. Pay in the app or at your provider's website to avoid late fees.",ham
Votre code de vérification La Banque Postale est 8406. Ne le partagez avec personne.,ham
【圆通速递】您的包裹062767745000已于今日送达。,ham
رمز التحقق الخاص بـ Netflix هو 422488. لا تشاركه مع أي شخص.,ham
Je Microsoft verificatiecode is 469563. Deel deze met niemand.,ham
Mondial Relay: Votre colis 8316840241 sera livré demain entre 9h et 12h.,ham
"ICICI: Aapke card se ₹1,482 ka transaction hua. Reply YES agar aapne kiya, NO agar nahi.",ham
رمز التحقق الخاص بـ Google هو 884721. لا تشاركه مع أي شخص.,ham
"CaixaBank: Se usó su tarjeta por 1,99 € en un comercio. Responda SÍ si fue usted, NO si no.",ham
DHL: Je pakket 8281570110 is vandaag bezorgd.,ham
"Ziraat Bankası: Your card was used for 19,90 TL at WALMART #2891. Reply YES if this was you, NO if not.",ham
【京东物流】您的包裹3980569803已于今日送达。,ham
"Ihre Stromrechnung über 9,90 € ist am 21. Juni fällig. Zahlen Sie in der App.",ham
"ゆうちょ銀行: A new device signed in to your account. If this was you, no action needed.",ham
"Citibank: Your card was used for $499.99 at WALMART #2891. Reply YES if this was you, NO if not.",ham
Seu código de verificação Uber: 6344. Não compartilhe com ninguém.,ham
7743 is your Uber verification code.,ham
Your electricity bill of 1.482 TL is due Jun 21. Pay in the app or at your provider's website to avoid late fees.,ham
"מזרחי טפחות: A new device signed in to your account. If this was you, no action needed.",ham
Il tuo codice di verifica Netflix è 8402. Non condividerlo con nessuno.,ham
"Poste Italiane: A new device signed in to your account. If this was you, no action needed.",ham
Your Microsoft verification code is 0030. Never share this code. We will never call you to ask for it.,ham
"Sua conta de luz de R$ 1.482,00 vence em 21/06. Pague no aplicativo.",ham
קוד האימות שלך ל-Microsoft הוא 683687. אל תשתף אותו עם אף אחד.,ham
"Votre facture d'électricité de 1,99 € est due le 21 juin. Payez dans l'application.",ham
"BPER: Your card was used for 184,50 € at WALMART #2891. Reply YES if this was you, NO if not.",ham
Tu código de verificación de Microsoft es 0930. No lo compartas con nadie.,ham
Почта России: Ваша посылка 9325985909 доставлена сегодня.,ham
البريد السعودي: Your order has shipped and arrives Thursday by 8 PM. Track at البريدالسعودي.com,ham
Sequoia: Sua encomenda 098572723679 foi entregue hoje às 14h.,ham
India Post: Aapka parcel 7219305227 aaj deliver ho gaya.,ham
رمز التحقق الخاص بـ Uber هو 8133. لا تشاركه مع أي شخص.,ham
דואר ישראל: Your package 358393839751 was delivered to your mailbox at 2:14 PM.,ham
"Your electricity bill of ₹1,482 is due Jun 21. Pay in the app or at your provider's website to avoid late fees.",ham
"ゆうちょ銀行: Your card was used for ¥14,800 at WALMART #2891. Reply YES if this was you, NO if not.",ham
【ヤマト運輸】お荷物5057784895を本日お届けしました。,ham
"工商银行: Your card was used for ¥49.90 at WALMART #2891. Reply YES if this was you, NO if not.",ham
Hermes: Ihr Paket 2740362833 wurde heute zugestellt.,ham
"工商银行: A new device signed in to your account. If this was you, no action needed.",ham
"מזרחי טפחות: Your card was used for 1,490 ₪ at WALMART #2891. Reply YES if this was you, NO if not.",ham
Je Google verificatiecode is 564880. Deel deze met niemand.,ham
Aapka Netflix verification code hai 140561. Kisi ke saath share na karein.,ham
Ваш код подтверждения Сбербанк: 209774. Никому не сообщайте его.,ham
رمز التحقق الخاص بـ Uber هو 2390. لا تشاركه مع أي شخص.,ham
"Your electricity bill of 19,90 TL is due Jun 21. Pay in the app or at your provider's website to avoid late fees.",ham
【中国邮政】您的包裹4522238023已于今日送达。,ham
DPD: Ihr Paket 2276885429 wurde heute zugestellt.,ham
Amazon Logistics: Your package 793578506804 was delivered to your mailbox at 2:14 PM.,ham
Tu código de verificación de Banorte es 0696. No lo compartas con nadie.,ham
"בנק דיסקונט: A new device signed in to your account. If this was you, no action needed.",ham
Your electricity bill of ₹99 is due Jun 21. Pay in the app or at your provider's website to avoid late fees.,ham
Tu código de verificación de Google es 800361. No lo compartas con nadie.,ham
"Oi amor, cheguei bem, te ligo mais tarde. Não esquece de me mandar os 40 do show",ham
Reminder: Kal aapka doctor appointment 9:30 baje hai. Confirm karne ke liye C reply karein.,ham
"BNI: Your card was used for Rp 49.900 at WALMART #2891. Reply YES if this was you, NO if not.",ham
Aapka ICICI verification code hai 856475. Kisi ke saath share na karein.,ham
"Сбербанк: Your card was used for 499 ₽ at WALMART #2891. Reply YES if this was you, NO if not.",ham
"Itaú: Seu cartão foi usado em R$ 49,90. Responda SIM se foi você, NÃO caso contrário.",ham
您的Netflix验证码是7451，请勿告诉他人。,ham
رمز التحقق الخاص بـ Uber هو 0056. لا تشاركه مع أي شخص.,ham
"SNS Bank: A new device signed in to your account. If this was you, no action needed.",ham
Kode verifikasi WhatsApp Anda adalah 3769. Jangan berikan kepada siapa pun.,ham
Kode verifikasi Microsoft Anda adalah 373621. Jangan berikan kepada siapa pun.,ham
FedEx: Your order has shipped and arrives Thursday by 8 PM. Track at fedex.com,ham
Il tuo codice di verifica Amazon è 6027. Non condividerlo con nessuno.,ham
"Your electricity bill of 184,50 € is due Jun 21. Pay in the app or at your provider's website to avoid late fees.",ham
Your electricity bill of 499 ₽ is due Jun 21. Pay in the app or at your provider's website to avoid late fees.,ham
Your Google verification code is 0512. Never share this code. We will never call you to ask for it.,ham
Ваш код подтверждения Netflix: 3100. Никому не сообщайте его.,ham
WhatsApp doğrulama kodunuz 286465. Kimseyle paylaşmayın.,ham
MRW: Su paquete 2397975957 fue entregado hoy a las 14:14.,ham
"中国银行: Your card was used for ¥1,482 at WALMART #2891. Reply YES if this was you, NO if not.",ham
PTT Kargo: Kargonuz 372125616462 bugün teslim edildi.,ham
"Ziraat Bankası: A new device signed in to your account. If this was you, no action needed.",ham
PTT Kargo: Kargonuz 9559892994 bugün teslim edildi.,ham
"Your electricity bill of ¥4,990 is due Jun 21. Pay in the app or at your provider's website to avoid late fees.",ham
Poste Italiane: Il tuo pacco 6080047863 è stato consegnato oggi.,ham
Votre code de vérification Google est 6423. Ne le partagez avec personne.,ham
SDA: Il tuo pacco 1525421387 è stato consegnato oggi.,ham
"אמא, אני מאחר בעשר דקות, תתחילו לאכול בלעדיי",ham
PostNL: Je pakket 772949389943 is vandaag bezorgd.,ham
Erinnerung: Ihr Termin beim Bürgeramt ist morgen um 10:15 Uhr. Bitte Ausweis mitbringen.,ham
Ваш код подтверждения Amazon: 3433. Никому не сообщайте его.,ham
"Your electricity bill of 1,99 € is due Jun 21. Pay in the app or at your provider's website to avoid late fees.",ham
Your electricity bill of Rp 9.900 is due Jun 21. Pay in the app or at your provider's website to avoid late fees.,ham
Blue Dart: Aapka parcel 2188679601 aaj deliver ho gaya.,ham
"CaixaBank: Se usó su tarjeta por 184,50 € en un comercio. Responda SÍ si fue usted, NO si no.",ham
"Ihre Stromrechnung über 1,99 € ist am 21. Juni fällig. Zahlen Sie in der App.",ham
"J&T: Paket Anda 3909348128 telah dikirim, tiba besok.",ham
"Your electricity bill of 1,490 ₪ is due Jun 21. Pay in the app or at your provider's website to avoid late fees.",ham
Mondial Relay: Votre colis 662460748727 sera livré demain entre 9h et 12h.,ham
"Mamá ya llegué a casa, te llamo después de cenar, besos",ham
Ваш код подтверждения WhatsApp: 8079. Никому не сообщайте его.,ham
USPS: Your order has shipped and arrives Thursday by 8 PM. Track at usps.com,ham
"BNP Paribas: Votre carte a été utilisée pour 1,99 €. Répondez OUI si c'est vous, NON sinon.",ham
Your electricity bill of 500 ريال is due Jun 21. Pay in the app or at your provider's website to avoid late fees.,ham
Your table for 4 is confirmed for 7:30 PM tonight. Reply CANCEL to release the reservation.,ham
"Mandiri: Your card was used for Rp 49.900 at WALMART #2891. Reply YES if this was you, NO if not.",ham
"Your electricity bill of € 1,99 is due Jun 21. Pay in the app or at your provider's website to avoid late fees.",ham
Kode verifikasi Amazon Anda adalah 613053. Jangan berikan kepada siapa pun.,ham
קוד האימות שלך ל-Microsoft הוא 728325. אל תשתף אותו עם אף אחד.,ham
"Bank of America: Your card was used for $1.99 at WALMART #2891. Reply YES if this was you, NO if not.",ham
"Your electricity bill of ¥1,482 is due Jun 21. Pay in the app or at your provider's website to avoid late fees.",ham
DHL: Your package 0158157040 was delivered to your mailbox at 2:14 PM.,ham
"ICICI: Aapke card se ₹499 ka transaction hua. Reply YES agar aapne kiya, NO agar nahi.",ham
Aapka Google verification code hai 027974. Kisi ke saath share na karein.,ham
"Oye, ¿seguimos para el café mañana a las 3?",ham
Your electricity bill of 10 ريال is due Jun 21. Pay in the app or at your provider's website to avoid late fees.,ham
"JNE: Paket Anda 5207487662 telah dikirim, tiba besok.",ham
"مصرف الراجحي: A new device signed in to your account. If this was you, no action needed.",ham
Ihr Google Bestätigungscode ist 2626. Geben Sie ihn niemandem weiter.,ham
Microsoft doğrulama kodunuz 4648. Kimseyle paylaşmayın.,ham
Netflix doğrulama kodunuz 7595. Kimseyle paylaşmayın.,ham
Lembrete: Sua consulta é amanhã às 9h30. Responda C para confirmar.,ham
【佐川急便】お荷物035958566529を本日お届けしました。,ham
DPD: Votre colis 483535033724 sera livré demain entre 9h et 12h.,ham
Tu código de verificación de WhatsApp es 2352. No lo compartas con nadie.,ham
"Альфа-Банк: A new device signed in to your account. If this was you, no action needed.",ham
Почта России: Ваша посылка 181849619557 доставлена сегодня.,ham
"BRI: Your card was used for Rp 1.482.000 at WALMART #2891. Reply YES if this was you, NO if not.",ham
PTT Kargo: Kargonuz 949759298348 bugün teslim edildi.,ham
お母さん、今駅に着いたよ。夕飯までには帰る。,ham
Blue Dart: Aapka parcel 7814052044 aaj deliver ho gaya.,ham
Aras Kargo: Kargonuz 688319956070 bugün teslim edildi.,ham
Je Amazon verificatiecode is 1449. Deel deze met niemand.,ham
Yurtiçi Kargo: Kargonuz 0389488946 bugün teslim edildi.,ham
DHL: Sua encomenda 0242348745 foi entregue hoje às 14h.,ham
Mondial Relay: Votre colis 920853371098 sera livré demain entre 9h et 12h.,ham
"Barclays: A new device signed in to your account. If this was you, no action needed.",ham
Seu código de verificação Netflix: 786371. Não compartilhe com ninguém.,ham
"Привет! Встретимся завтра в 18:00 у метро, как договаривались?",ham
UPS: Your order has shipped and arrives Thursday by 8 PM. Track at ups.com,ham
Tu código de verificación de Bancomer es 093418. No lo compartas con nadie.,ham
رمز التحقق الخاص بـ Amazon هو 485837. لا تشاركه مع أي شخص.,ham
Ihr Google Bestätigungscode ist 500517. Geben Sie ihn niemandem weiter.,ham
"BPER: A new device signed in to your account. If this was you, no action needed.",ham
"Your electricity bill of 499,99 € is due Jun 21. Pay in the app or at your provider's website to avoid late fees.",ham
"Rabobank: Your card was used for € 12,90 at WALMART #2891. Reply YES if this was you, NO if not.",ham
"SiCepat: Paket Anda 210861013209 telah dikirim, tiba besok.",ham
"UniCredit: A new device signed in to your account. If this was you, no action needed.",ham
Correos: Su paquete 9241140787 fue entregado hoy a las 14:14.,ham
Aras Kargo: Kargonuz 3809771153 bugün teslim edildi.,ham
"Votre facture d'électricité de 12,90 € est due le 21 juin. Payez dans l'application.",ham
Il tuo codice di verifica WhatsApp è 2317. Non condividerlo con nessuno.,ham
"بنك مصر: Your card was used for 500 ريال at WALMART #2891. Reply YES if this was you, NO if not.",ham
FedEx: Your package 6869026421 was delivered to your mailbox at 2:14 PM.,ham
"Paytm: Aapke card se ₹499 ka transaction hua. Reply YES agar aapne kiya, NO agar nahi.",ham
Sequoia: Sua encomenda 114932219345 foi entregue hoje às 14h.,ham
"SiCepat: Paket Anda 056285765169 telah dikirim, tiba besok.",ham
"Su factura de luz de 499,99 € vence el 21 de junio. Pague en la app para evitar recargos.",ham
Correos: Su paquete 224825782955 fue entregado hoy a las 14:14.,ham
Kode verifikasi Uber Anda adalah 5843. Jangan berikan kepada siapa pun.,ham
Your electricity bill of Rp 49.900 is due Jun 21. Pay in the app or at your provider's website to avoid late fees.,ham
"ABN AMRO: Your card was used for € 184,50 at WALMART #2891. Reply YES if this was you, NO if not.",ham
Boxberry: Ваша посылка 6232226810 доставлена сегодня.,ham
Blue Dart: Aapka parcel 598710086545 aaj deliver ho gaya.,ham
Ваш код подтверждения Uber: 8889. Никому не сообщайте его.,ham
Microsoftの確認コードは7383です。誰にも教えないでください。,ham
Delhivery: Aapka parcel 8263219440 aaj deliver ho gaya.,ham
Rappel: Votre rendez-vous chez le médecin est demain à 9h30. Répondez C pour confirmer.,ham
Seu código de verificação Uber: 5758. Não compartilhe com ninguém.,ham
Your Microsoft verification code is 295246. Never share this code. We will never call you to ask for it.,ham
Dinner at ours Saturday? Bring that wine you mentioned,ham
DHL: Sua encomenda 087472783677 foi entregue hoje às 14h.,ham
"Votre facture d'électricité de 499,99 € est due le 21 juin. Payez dans l'application.",ham
Seu código de verificação Google: 1242. Não compartilhe com ninguém.,ham
"Running 10 mins late, order me a flat white if you get there first",ham
"Su factura de luz de 184,50 € vence el 21 de junio. Pague en la app para evitar recargos.",ham
"BPER: Your card was used for 499,99 € at WALMART #2891. Reply YES if this was you, NO if not.",ham
"Альфа-Банк: Your card was used for 499 ₽ at WALMART #2891. Reply YES if this was you, NO if not.",ham
Colissimo: Votre colis 335624816834 sera livré demain entre 9h et 12h.,ham
Il tuo codice di verifica Microsoft è 787249. Non condividerlo con nessuno.,ham
Seu código de verificação WhatsApp: 071315. Não compartilhe com ninguém.,ham
"中国银行: A new device signed in to your account. If this was you, no action needed.",ham
0807 is your HSBC verification code.,ham
سمسا: Out for delivery today. Your driver is Marcus in a grey van.,ham
"Akbank: A new device signed in to your account. If this was you, no action needed.",ham
"Selam, yarın saat 3'te kahve için buluşuyor muyuz? Kitabı getir lütfen",ham
Ihr Amazon Bestätigungscode ist 736667. Geben Sie ihn niemandem weiter.,ham
Seu código de verificação Uber: 180383. Não compartilhe com ninguém.,ham
"Banco do Brasil: Seu cartão foi usado em R$ 1.482,00. Responda SIM se foi você, NÃO caso contrário.",ham
קוד האימות שלך ל-Google הוא 552652. אל תשתף אותו עם אף אחד.,ham
DHL: Je pakket 894267014531 is vandaag bezorgd.,ham
"Poste Italiane: Your card was used for 184,50 € at WALMART #2891. Reply YES if this was you, NO if not.",ham
"Hey, treffen wir uns morgen um 15 Uhr auf einen Kaffee? Bring bitte das Buch mit",ham
Your electricity bill of 9.90 ₪ is due Jun 21. Pay in the app or at your provider's website to avoid late fees.,ham
"Beta khana kha lena, main der se aaungi aaj office se. Doodh laana yaad rakhna",ham
"البنك الأهلي: Your card was used for 500 ريال at WALMART #2891. Reply YES if this was you, NO if not.",ham
"招商银行: A new device signed in to your account. If this was you, no action needed.",ham
WhatsAppの確認コードは3870です。誰にも教えないでください。,ham
【京东物流】您的包裹3819157577已于今日送达。,ham
您的Uber验证码是910269，请勿告诉他人。,ham
妈，我到学校了，晚上视频聊。记得帮我带下书,ham
"Santander: Seu cartão foi usado em R$ 9,90. Responda SIM se foi você, NÃO caso contrário.",ham
"BCA: A new device signed in to your account. If this was you, no action needed.",ham
Ihr Microsoft Bestätigungscode ist 875443. Geben Sie ihn niemandem weiter.,ham
Il tuo codice di verifica Google è 710247. Non condividerlo con nessuno.,ham
Je Microsoft verificatiecode is 9383. Deel deze met niemand.,ham
Jadlog: Sua encomenda 989662898314 foi entregue hoje às 14h.,ham
"Your electricity bill of € 184,50 is due Jun 21. Pay in the app or at your provider's website to avoid late fees.",ham
Tu código de verificación de Microsoft es 687556. No lo compartas con nadie.,ham
דואר ישראל: Your order has shipped and arrives Thursday by 8 PM. Track at דוארישראל.com,ham
أمي وصلت بالسلامة، سأتصل بك مساءً. لا تنسي تجيبي الكتاب,ham
"Deutsche Bank: Ihre Karte wurde für 1,99 € verwendet. Antworten Sie JA wenn das Sie waren, sonst NEIN.",ham
Je ABN AMRO verificatiecode is 0338. Deel deze met niemand.,ham
Netflix doğrulama kodunuz 943929. Kimseyle paylaşmayın.,ham
Ihr Amazon Bestätigungscode ist 778336. Geben Sie ihn niemandem weiter.,ham
Votre code de vérification Amazon est 5003. Ne le partagez avec personne.,ham
البريد السعودي: Out for delivery today. Your driver is Marcus in a grey van.,ham
Your electricity bill of 1 990 ₽ is due Jun 21. Pay in the app or at your provider's website to avoid late fees.,ham
Seu código de verificação Netflix: 0620. Não compartilhe com ninguém.,ham
BRT: Il tuo pacco 3846314392 è stato consegnato oggi.,ham
三井住友銀行の確認コードは325075です。誰にも教えないでください。,ham
【日本郵便】お荷物504729564525を本日お届けしました。,ham
【佐川急便】お荷物448726716099を本日お届けしました。,ham
Your electricity bill of ¥49.90 is due Jun 21. Pay in the app or at your provider's website to avoid late fees.,ham
DHL: Su paquete 678056054935 fue entregado hoy a las 14:14.,ham
"Barclays: Your card was used for $499.99 at WALMART #2891. Reply YES if this was you, NO if not.",ham
"Garanti BBVA: Your card was used for 499 TL at WALMART #2891. Reply YES if this was you, NO if not.",ham
PostNL: Je pakket 847202011013 is vandaag bezorgd.,ham
Aapka Netflix verification code hai 7523. Kisi ke saath share na karein.,ham
"Votre facture d'électricité de 184,50 € est due le 21 juin. Payez dans l'application.",ham
קוד האימות שלך ל-Google הוא 4152. אל תשתף אותו עם אף אחד.,ham
Google doğrulama kodunuz 2547. Kimseyle paylaşmayın.,ham
G-415730 is your Google verification code.,ham
BRT: Il tuo pacco 2362133888 è stato consegnato oggi.,ham
Netflixの確認コードは8335です。誰にも教えないでください。,ham
"بنك الرياض: Your card was used for 1.99 دولار at WALMART #2891. Reply YES if this was you, NO if not.",ham
"מזרחי טפחות: Your card was used for 9.90 ₪ at WALMART #2891. Reply YES if this was you, NO if not.",ham
您的Netflix验证码是983184，请勿告诉他人。,ham
